url,titulo,texto,status,local,data_hora,problem_type,product_type,category
https://www.reclameaqui.com.br/electrolux/ineficiencia-da-maquina-de-lavar-10-5kg-electrolux-lac11_Hm6tmKlz719aQzks/,"Ineficiência da máquina de lavar 10,5kg electrolux lac11","Em setembro/2023 adquiri uma máquina de lavar da Eletrolux, a LAC 11 de 10,5kg. Infelizmente, venho tendo diversos problemas com a máquina, a primeira vez acionei a garantia, principalmente por conta do barulho, pois o cesto batia nas laterais e as lavagens das roupas eram ineficiente, as roupas brancas, principalmente não limpavam adequadamente, o técnico veio e resolveu o problema do barulho, porém a lavagem ineficiente continuou, com isso acionei novamente a garantia e o técnico retornou, porém ao passar o scaner na máquina não foi apontando nada de errado, nesse momento informei ao técnico que a máquina não realizava a lavagem direito e batia muito devagar, mesmo na função turbo, o mesmo fez o teste e concordou comigo, que a função agitar da máquina é muito lenta, o que pode tá causando essa lavagem ineficiente. Contudo, quando comprei a máquina levei em consideração as avaliações do site, que são ótimas; e até mesmo indicações de conhecidos, que possuem a mesma máquina, por conta disso acredito que a minha máquina em específico possa estar com algum problema de fábrica. Infelizmente, o técnico me informou que não havia nada que ele podia fazer nesse caso e que eu deveria entrar em contato com vocês, dessa forma gostaria de um posicionamento da empresa em relação a isso, pois não acredito que uma máquina nova, recém comprada possa ter tantos problemas assim, não realizando a função básica que ela foi desenvolvida para realizar, que é uma lavagem eficiente das roupas. Já tentei contato pelo meios de comunicação, como e-mail e não obtive retorno, dessa forma espero conseguir um retorno da empresa e que solucione meu problema, já que as assistências técnicas não podem fazer nada para me auxiliar nesse caso específico.",,Curitiba - PR,16/07/2024 às 08:14,Eletrodomésticos,Lavadora de roupas e Tanquinho,Má qualidade
https://www.reclameaqui.com.br/electrolux/ferrugem-cesto-inferior-lava-loucas-ll08s_fTur4TANMgqp4Bwh/,Ferrugem cesto inferior Lava Louças LL08S,"Acredito que sou mais um dos consumidores [Editado pelo Reclame Aqui] pelo problema de ferrugem no cesto da lava louças LL08S, há algum tempo estamos notando pontos de ferrugem nas louças mesmo utilizando produtos recomendados pelo fabricante e recentemente identificamos a causa raiz. A parte de baixo do cesto inferior esta enferrujada fazendo com que a ferrugem se espalhe pelas louças quando utilizamos.

Estou em busca de um novo cesto mas é impossível encontrar peça de reposição, então venho aqui deixar minha insatisfação e pedir auxílio da fabricante para encontrar a peça para que eu possa substituir a que está apresentando ferrugem.",,Marília - SP,16/07/2024 às 00:24,Eletrodomésticos,Lava louças,Enferrujado
https://www.reclameaqui.com.br/electrolux/grande-decepcao-com-a-eletrolux-por-descaso-c-sei-cliente_eGwgqJZ5KNsLEXN5/,Grande decepção com a Eletrolux por descaso c sei cliente,"No dia 10/08/24 comprei na loja Casas Bahia , um forno microondas da marca Eletrolux modelo ME36B (127V) , conforme nota fiscal-e de nr: 94800 , em meu poder .
Tudo ia bem quanto ao perfeito funcionamento do referido aparelho, até que no início do mês de junho último, o microondas em questão começou a não esquentar direito, os alimentos sólidos (tipo, num prato de comida, ele esquenta muito bem a comida QUE ESTÁ MAIS ABAIXO (como o feijão e arroz), mas deixa o que está mais POR CIMA no prato (como carnes, frangos, etc) , totalmente frios, não esquentam praticamente nada.

No dia 24/6/24 , levei o mesmo para o devido reparo , DENTRO DO PRAZO DA GARANTIA, na Assistência técnica autorizada da marca Eletrolux aqui na cidade de Belo Horizonte ( Assistência Técnica MAQ SERVICE) , conforme ordem de serviço de NR: 3508 , com data de 24/6/24, também em meu poder, sendo que testaram o produto na mesma hora e me entregaram, relatando que nada foi encontrado de defeito no mesmo, tendo eles feito um teste ao esquentar um copo dágua, dando por encerrado meu atendimento, e me informaram que caso o problema persistisse, deveria eu entrar em contato direto com o SAC ELETROLUX.

Assim fiz, no mesmo dia (24/6/24) , na parte da tarde, abri uma reclamação junto ao SAC da Eletrolux com a atendente Roberta, conforme protocolo: *******, às 14:02 HS , a qual me pediu um prazo de 3 dias , quando deveriam entrar em contato comigo , para solucionar a questão.

Após aguardar até a data de 3/7/24, sem ter nenhuma resposta ou a menor satisfação por parte da Eletrolux, entrei em contato com o SAC novamente, quando a atendente Juliana , disse que minha reclamação tinha sido transferida p um outro setor , e que este mesmo setor , entraria em contato comigo em no máximo 5 dias, apresentando a solução definitiva. Esperei, esperei, novamente, e nada. Vi que queriam me vencer pelo cansaço.

Porém, na data de HOJE, 15/7/24, novamente entrei em contato novamente com o SAC ELETROLUX, e após o extenso relato dos fatos e da ""enrolação"" que estavam fazendo comigo, a atendente Vitória (novo protocolo nr: 18026893 , data 15/7/24 às 27:30 hs) , me disse que minha reclamação tinha sido transferida naquele momento, para a área de engenharia da Eletrolux, e que me dariam o retorno final em no máximo 5 dias ( os 5 dias que eles pedem, NUNCA chegam, pois nunca me responderam nada , em nenhuma das 3 vezes (e referidos protocolos) que entrei em contato.

E agora, para ficar pior AINDA, os sinais sonoros do microondas (ao apertar as teclas ou quando finaliza ao esquentar certa coisa) , também pararam de funcionar, sem som nenhum mais.

Ou seja, a firma ELETROLUX tratando este seu cliente, com absoluto DESCASO, DESRESPEITO , falta de consideração e atenção, enrolando enquanto pode, esperando que eu desista.

Mas acionarei todos os canais competentes que puder (Reclame aqui é um dos primeiros) , irei até
onde for necessário para relatar esta grande decepção de minha parte e desrespeito desta firma com seus clientes .


Minha chateação MAIOR, é que acabei de trocar TODOS os eletrodomésticos da minha casa, como um presente de casamento p minha esposa, após 34 anos de casado, e tive a INFELICIDADE de escolher a marca ELETROLUX para todos estes eletrodomésticos que comprei (geladeira, fogão, microondas, máquina de lavar roupa, aspirador de pó ).

Fiz questão deste extenso relato, para abrir os olhos de futuros clientes, sobre o que tenho passado com está marca Eletrolux. Na minha casa ou de familiares meus, não entram mais.

Total falta de respeito e absoluto DESCASO com este cliente.
Que saudades dos meus antigos/anteriores eletrodomésticos que eram, estes sim, de uma marca de total confiança chamada BRASTEMP.

ELETROLUX NUNCA MAIS.",,Belo Horizonte - MG,15/07/2024 às 22:43,Eletrodomésticos,Micro-ondas,Forno não funciona
https://www.reclameaqui.com.br/electrolux/microondas-saindo-faisca-e-cheirando-queimado_qYXiY0oEtI6nTos9/,Microondas saindo faisca e cheirando queimado,"No dia 03/06/2024 foi feito visita técnica para avaliar o cheiro de queimado do meu microondas. Após visita não recebi retorno da avaliação nem o que seria necessário fazer.

Número da ordem de serviço:
17882298

Solicito que todo contato seja feito pelo meu email.",,Curitiba - PR,15/07/2024 às 22:19,Eletrodomésticos,Micro-ondas,Assistência técnica
https://www.reclameaqui.com.br/electrolux/peca-de-reposicao_YkECq8tXDH_nx8cB/,Peça de reposição,"No começo de maio, entramos em contato com a ELECTROLUX do Brasil, para solicitar peça da placa de potência da geladeira 900277711 - DM84X REFRIG ELUX 220-60 INOX, no qual queimou.
A geladeira foi comprada em 15/06/2020, portanto com 04 anos de uso. Após muitas ligações, sob numero de protocolo *******, a Eletrolux sempre solicitando mais prazos, pois a peça não tem em estoque. Depois de muitas insistencias nas ligações, foi proposto um bônus de R$2.900,00, com pagamento a vista, para compra de 01 geladeira parecida, pela troca da nossa.
A assistencia tecnica local da Eletrolux em minha cidade, cobrou 450,00 da peça e 250,00 para mão de obra, caso fosse executado conserto e chegada da peça.
Infelizmente, durante todo este tempo, me enrolaram bastante, pois eles nao tinham interesse em solucionar o problema, e cada dia que ligo pra eles, me dão uma nova data. Conforme contato do dia 10/07 com a senhora Claúdia, pediu para ligar novamente em 26/07.
A minha geladeira é novissima, não tem nenhum arranhão, somente a placa de potencia que queimou. Troquei esta, por uma geladeira que usava há 20 anos, que ainda funciona em perfeito estado da marca consul. Mas infelizmente foi doada. Acho um absurdo, a Eletrolux retirar de fabricação uma geladeira tão nova. E isso, já esta caracterizando descaso, assedio moral por parte da eletroclux de não resolver o problema e toda vez que ligo, fica protelando a situação.
Ela chegou a ligar em meu telefone para dizer, que o engenheiro iria fazer a peça e até agora nada. Nem satisfação nos dão.",,Campo Grande - MS,15/07/2024 às 21:39,--,--,--
https://www.reclameaqui.com.br/electrolux/4-meses-de-uso-e-geladeira-pifou_4x77sSyiWEnPegFu/,4 meses de uso e geladeira pifou!,"Adquiri uma geladeira Eletrolux Inverse na loja Sams Club, da Asa Norte, em Brasília em fevereiro deste ano. Passados (04) quatro meses a geladeira parou de refrigerar e congelar os alimentos.

Acionei a garantia no dia 02/07 e o técnico de uma empresa autorizada ao fazer os testes detectou a placa queimada e me informou de que as placas destas geladeiras são muito sensíveis, ou seja, qualquer oscilação de energia elas queimam.

Dito isto me aconselhou a pedir a substituição do produto junto à fabricante, como muitos estavam fazendo e conseguindo.

Mas em nenhum momento eu disse que faria isso. Porém, o técnico lançou a ordem de serviço e disse que levaria uns 15 dias para chegar.

Com a demora resolvi ligar e descobri que a OS foi cancelada a pedido e que eles foram descredenciados pela fabricante.

Enfim, estamos sem geladeira e não conseguimos contato nem na loja física, nem nos canais de atendimento da fabricante. Não existe lojas autorizadas que possam fazer o serviço com a garantia.

Esta fabricante deixa muito a desejar no que diz respeito à pós venda. Um total descaso com o consumidor. Não recomendo este produto nem mesmo está empresa.

Tomarei agora as providências cabíveis para reaver o prejuízo e findar tamanho aborrecimento e descontentamento!",,Brasília - DF,15/07/2024 às 21:31,Eletrodomésticos,Geladeira-Refrigerador,Produto quebrou com pouco tempo de uso
https://www.reclameaqui.com.br/electrolux/propaganda-enganosa_OxDQvMYQtgzQv5jS/,Propaganda enganosa,"Comprei há 1 semana o micro-ondas eletrolux ms37r cujo principal diferencial é a possibilidade de navegar em um menu virtual acessado por meio de um QR code no painel do mesmo.
Acontece que o QR code não funciona. O mesmo acontece ao tentar registrar o produto (QR code no manual do aparelho).
Até o momento o aparelho está funcionado normalmente, contudo, não entregam a experiência digital que vendem.",,Ibirá - SP,15/07/2024 às 20:50,Não encontrei meu problema,Micro-ondas,Propaganda enganosa
https://www.reclameaqui.com.br/electrolux/ar-condicionado-parou-de-funcionar-com-1-mes-e-meio-de-uso__PgIIuJhT3ooSfkf/,Ar condicionado parou de funcionar com 1 mês e meio de uso,"Comprei meu ar condicionado e já na instalação tivemos um problema, o técnico informou que veio sem o gás. Mas ele mesmo colocou e informou a loja que vendeu (Leroy Merlim). O ar funcionou perfeitamente até um mês após a compra. Começou a não gelar corretamente, até que cerca de 45 dias após a compra começou a vazar água pela frente. Acionei a garantia e marquei a ida do técnico. O técnico não apareceu, liguei pra autorizada no mesmo dia e disseram que não podia fazer nada. Estou esperando a eletrolux se posicionar, pois liguei e a pessoa que falou comigo pediu para eu esperar. Estou esperando a resolução e se eu pudesse não teria comprado o ar.",,Natal - RN,15/07/2024 às 20:13,Eletrodomésticos,Ar condicionado,Produto com defeito
https://www.reclameaqui.com.br/electrolux/geladeira-com-defeito_9aZ6_H0DhiTxMp_D/,Geladeira com defeito,"Boa noite! Em 2020 comprei um geladeira da Eletrolux, escolhi essa marca, por confiar nela. Para minha tristeza, logo o produto apresentou defeito. A assistência foi acionada e ""resolveram"", não demorou muito tempo e o defeito voltou. Por fim, a empresa efetuou a troca, por um produto do mesmo modelo. Não demorou para eu perceber que a geladeira me deixaria na mão cedo ou tarde. Durante o verão, era comum ela não dar conta. Por fim, agora, ela parou de vez, a parte de baixo não refrigera e o freezer não https://******* mesmo defeito de antes. Em aproximadamente 4 anos, eu tive 2 geladeiras da mesma marca e modelo e ambas me causaram transtorno. Hoje mesmo eu já descartei muita comida que foi perdida e estou sem saber o que fazer, além de estar bastante decepcionada.",,Criciúma - SC,15/07/2024 às 19:13,--,--,--
https://www.reclameaqui.com.br/electrolux/defeito-lei18-lav-roupas-top-load_e7G7nwi5vtfkOTpd/,Defeito LEI18 LAV ROUPAS TOP LOAD,"Ja abri dois chamados solicitando reparo para esse equipamento, segundo o técnico a peça danificada é o pressostato, essa máquina tem menos de 1 ano de uso, essa peça já deu problema pela segunda vez e dessa vez o técnico me passou um orçamento no valor de R$ 250,00 e simplesmente disse que a assistência não cobre o reparo. Ele alega que a peça foi danificada por formigas, mas pesquisando identifiquei que outros clientes descrevem o mesmo problema e que isso é causado por um componente que existe nessa peça que atrai formiga, não aceito que terei que pagar por um reparo que o fabricante já tem conhecimento e mesmo assim não fez nada para evitar o problema, isso será recorrente já que o problema está na composição da peça, um cristal que causa a infestação de formigas.
Peço que seja analisada essa situação pois paguei caro para ter um equipamento de qualidade e não vou ficar tento que pagar por uma peça que o dano não foi causado por mim, mas sim por formigas que são atraidas pelos produtos que existem na peça, Caso o fabricante não tenha uma solução seguirei com os meios que tenho direito como consumidora.",,Maracanaú - CE,15/07/2024 às 19:02,Eletrodomésticos,Lavadora de roupas e Tanquinho,Assistência técnica
https://www.reclameaqui.com.br/electrolux/geladeira-com-defeito_OhGsSbnGgHgU4f8a/,Geladeira com Defeito,"Minha geladeira está em perfeita conservação, com 5 ano e 1 mês de uso, onde deu problema em VAZAMENTO DE GÁS INTERNO e não há como realizar reparo. O técnico da Eletrolux veio na residência e falou Janayna, estou condenando sua geladeira. Não há como realizar reparo.
Liguei no SAC, atendente foi super educada - e me pediu 2 dias úteis para retorno do Time do Consumidor. Na sexta feira, me pediram a NF por WhatsApp, e não tive retorno! No sábado ao ligar na central me passaram um prazo até terça. Hoje 15/07 a Gislaine (super educada, gentil e sincera) me ligou, entramos em acordo de Troca Subsidiada, onde terei que aguardar 10 DIAS ÚTEIS PARA EMISSÃO DE UM BOLETO, a marca não oferece parcelamento do valor, vou pagar R$1.900,00 À VISTA, porque é valor de custo. O custo de um produto que foi caro na época R$2.099,00 - e em 5 anos de uso, apresenta um defeito que não tem solução!

10 dias úteis para emissão de boleto + o prazo de compensação + prazo de entrega. Nessa brincadeira ficarei mais de um mês sem geladeira. Um item que é essencial dentro de uma residência.

A marca não iria oferecer desconto, se soubesse que o produto deu um problema que não deveria apresentar!!

E pelo geral de reclamações aqui pelo Reclame Aqui, a resposta é sempre padrão:

Seguindo nosso contato telefônico efetuado hoje, apresentamos uma proposta de resolução que foi aceita por você. No entanto, isso não implica que sua reclamação foi finalizada. Continuaremos a trabalhar nela até que esteja completamente resolvida.

O Time do Consumidor resolve o problema, apresenta um solução. Mas o prazo é absurdo, e não te apresentar a possibilidade de parcelamento.",,São Paulo - SP,15/07/2024 às 18:29,Não encontrei meu problema,Geladeira-Refrigerador,Não gela
https://www.reclameaqui.com.br/electrolux/panela-eletrica-de-pressao_tKYTu4s4ZPaX_Poq/,Panela elétrica de pressão,"Boa noite,

Ganhei uma panela de pressão eletrica da eletrolux em pouco tempo de uso ja não ta pegando pressão, cozinha mas não pega pressão, uma panela cara dessa e da esse problema, aguardo retorno.",,Mauá - SP,15/07/2024 às 18:23,--,--,--
https://www.reclameaqui.com.br/electrolux/fogao-electrolux-pegou-fogo_tPVgtEOHZuKWKlAn/,Fogao Electrolux pegou fogo,"Estou sendo feita de besta pela Electrolux!!! Comprei um fogão não faz 3 meses, ele apresentou um incêndio no forno. Agendaram atendimento para sábado, dia 13 de julho, não aparecerem. Reagendei para hoje, 15 de julho e novamente não apareceram. Reclamei nas redes sociais da empresa, ja que os canais de comunicaçãonao funcionam e simplesmente fui bloqueada.. lixo de empresa, lixo de assistência técnica!!!",,Sorocaba - SP,15/07/2024 às 18:05,Eletrodomésticos,--,Má qualidade
https://www.reclameaqui.com.br/electrolux/geladeira_em3Jd23tmTapT8Y3/,Geladeira,"Minha geladeira chegou hoje pela sexta vez e novamente com defeito, dessa vez veio amassada novamente, acabei de chegar do trabalho e já olhei ela e está com esse defeito preciso de uma troca o mais rápido possíhttps://******* é um desrespeito da parte de todos,pq já é a sexta geladeira NENHUMA está vindo boa, depender de mim depois que isso for resolvido não quero mais nenhum negócio com essa empresa pq são muito enrolados",,São Paulo - SP,15/07/2024 às 17:08,Não encontrei meu problema,Geladeira-Refrigerador,Produto com defeito
https://www.reclameaqui.com.br/electrolux/fiz-compra-online-de-um-frigobar_8uPi_QD6yMWtkB2n/,Fiz compra online de um Frigobar,"O produto com 14 dias de uso ficou fazer um barulho ,muito forte na madrugada eu e meu esposo acordava com o barulho e está congelando e soltando placas de gelo e isso não e normal ,entrei em contato com eles falando sobre troca do produto,falaram que eles da loja online ,só trocavam até 7 dias úteis como ja tinha 14 dias era para entrar em contato direto na Eletrolux, fiz isso eles mandaram um tecno aqui em casa pra avaliar e disse que iria arruma eu não queria pois comprei o produto novo e quero a troca,não que arrume ,depois disseram que iriam arrumar, e se voltasse o problema eles iriam vê se trocava o produto aí me ligaram falando que avaliaram o meu caso e chegaram a conclusão que esse barulho e https://******* não aceitei isso falei e muito barulho que faz isso não e normal não ,e eles disseram que não podia fazer nada e desligaram , tô muito chateada com tudo isso porque paguei o produto mereço que troquem pois ele está com defeito sim... esse barulho não e normal algumas amigas tem desse produto e não faz esse barulho ,por isso vim atrás dos meus direitos ,e quero um frigobar novo ...obrigada pela atenção ...",,São Paulo - SP,15/07/2024 às 17:08,Não encontrei meu problema,Frigobar,Produto com defeito
https://www.reclameaqui.com.br/electrolux/freezer-derreteu_MR863yDixEw2Y2c8/,Freezer derreteu,"Minha geladeira derreteu o freezer instantaneamente me causando um grande susto e um prejuízo material. Além da perda do refrigerador, também perdi alimentos que estava dentro dela.
Gostaria de uma transparência por parte da Electrolux, pois se eu não estivesse em minha residência minha casa poderia ter incendiado. Vi na internet vários incidentes igual ao que aconteceu comigo e a fabricante não investiga? Não ampara o cliente? Vai esperar acontecer algum desastre para apresentar melhorias?
Lamentável uma empresa como a Electrolux declinando com a reputação da marca.
Gostaria de um retorno e um mínimo de empatia com o consumidor.

MODELO: DFX39
N SÉRIE: 53300116",,Belo Horizonte - MG,15/07/2024 às 16:57,Eletrodomésticos,Geladeira-Refrigerador,Má qualidade
https://www.reclameaqui.com.br/electrolux/compra-de-uma-lavadora-de-roupa-electroluxlux_N3JXwDC_oQPjRn_a/,Compra de uma lavadora de roupa Electroluxlux,"Efetui uma compra de uma lavadora de roupa da Electrolux led 14k, no dia 13 de julho e recebi no dia 17 julho, na loja Colombo, da avenida Tiradentes 154. Canoas RS
Quando eu recebi a máquina não identifiquei o amassado. O dia que foi entregue estava nublado. O amassado da máquina é de dentro para fora, se olhar contra a luz fica ondulado, más para minha surpresa a gerente carla, recusou fazer a troca, alegando que assinei a nota fiscal. Expliquei para ela que o defeito é de dentro para fora. Eu acredito que seja um defeito de fábrica. Mas assim mesmo ela não autorizou a troca. Então estou pedindo encarecidamente que a Electrolux faça essa troca para mim. Pois já compro Electrolux a anos. A minha família toda, usa está marca, nós confiamos na credibilidade da empresa. É uma empresa séria. Imagina você comprar um produto novo e olhar aquele amassado todo dia. É muito triste. A lojas colombo perdeu a credibilidade que tinha no mercado, jamais comprarei nesta loja novamente. Sou uma cliente que confia na electroluz. Peço para empresa olhar com carinho no meu problema. Não tenho mais a quem recorrer já que a loja que me vendeu virou as costas para mim. Obrigado.",,Canoas - RS,22/07/2024 às 10:23,Eletrodomésticos,Lavadora de roupas e Tanquinho,Produto com defeito
https://www.reclameaqui.com.br/electrolux/refil-de-filtro-compra-recorrente_4W31iq1bkIQ4NbvF/,Refil de Filtro (compra recorrente),"Fiz uma compra (pelo próprio sistema de recorrência da electrolux) no dia 06/07.. hoje, 20/07 ninguém do SAC sabe me dizer aonde está a minha entrega!
Várias interações no chat do SAC terminam com ""vamos verificar o status e notificamos por email"".. porém, nada de email até hoje.",,São Paulo - SP,22/07/2024 às 10:23,--,--,--
https://www.reclameaqui.com.br/electrolux/fogao-5-bocas-timer-fraco_vs3U2-XTwLO5QJG4/,Fogao 5 bocas timer fraco,"Timer queimou varios led s, fogao só venceu a garantia e antes de fazer 2 anos ja queimou os led do timer.",,Teófilo Otoni - MG,20/07/2024 às 18:51,Não encontrei meu problema,Fogão-Forno,Má qualidade
https://www.reclameaqui.com.br/electrolux/atendimento-nao-concluido_EhunHd3hdsD6bTy9/,atendimento não concluído,"estou a mais de duas semanas implorando pela segunda via da nota fiscal para enviar minha geladeira para garantia toda vez que ligava diziam que em 2 dias iam enviar nunca recebi o tal documento, entrei em contato com a assistência técnica e não aceitam o email recebido com a data de garantia e exigem a nota fiscal onde já fiz pedido mais de 5 vezes e não fui atendida, dizem que vão enviar e não enviam no dia de hoje o atendimento da Eletrolux falou que eles mesmo iam fazer a solicitação para a assistência onde me chamaram e estao exigindo a nota que não tenho um transtorno sem igual e não resolvem com um simples email, agora estou ligando e nem consigo ser atendida",,Triunfo - RS,15/07/2024 às 15:23,Eletrodomésticos,Geladeira-Refrigerador,Assistência técnica
https://www.reclameaqui.com.br/electrolux/abridor-de-vinho-nao-funciona_SA78esSqcEwXq_iy/,Abridor de vinho não funciona,"Comprei o abridor electrolux elétrico para abrir garrafa de vinho pela Amazon em Julho de 2024.Usei o aparrelho poquissimas vezes pq desde o começo de uso ele travava a rolha, mas agora simplesmente parou de funcionar. Entrei em contato com Eletrolux e me orientarram a procurar a Amazon. Falei com a a Amazon e me orientaram a procurar pela Electrolux. Comprei um abridor (caro!!) para ter mais praticidade e só tive inconveniências até agora.

Gostaria de atendimento para meu problema.",,naoconsta - --,15/07/2024 às 15:22,--,--,--
https://www.reclameaqui.com.br/electrolux/pais-sem-lei-do-dc-querem-impor-regras_0UGUJQzSEobEyjyD/,PAIS SEM LEI DO DC? QUEREM IMPOR REGRAS??,"SENHORES

ESTA EMPRSA ELETROLUX, ESTA TENTANDO DESCUMPRIR TODAS AS LEIS QUE O CONSUMIDOR TEM DIRETO CLARISSIMO.
EM UMA TROCA DE UMA CAFETEIRA NA GARANTIA, POR OUTRA POR FALTA DE PECAS, ME ENVIARAM OUTRA CAFETEIRA COM GOTEJAMENTO,OU SEJA COM DEFEITO.PEDI A TROCA OU RESSARCI.ENTO SE NEGARAM APESAR DO ART 49 E 28 DO CDC.
N.F.N. 520738 DE 09.07.2024, EMISSAO DA N.F.,PRODUTO RECEBIDO EM 12.07.2024, PORTANTO DENTRO DO PRAZO LEGAL PELO CDC ART 49.
POREM ELES EXIGEM QUE EU LEVE A CAFETEIRA NA ASSSTENCIA TECNICA,CONTRARIANDO TODAS AS LEIS DE CONSUMO DESTE PAIS. POREM ACIONAREI O PROCON AMANHA E APOS O JUIZADO CIVEL PARA POSSIVEIS DANOS.A N.F. EM QUESTAO ESTA EM NOME DE VALDIR MARIANI, MEU MARIDO.

MARIANI",,Maringá - PR,15/07/2024 às 15:19,Eletroportáteis,Cafeteiras e Chaleiras,Produto com defeito
https://www.reclameaqui.com.br/electrolux/defeito-produto-novo_plVSSxhb-7tKMJHU/,Defeito produto novo,"Fiz uma compra dia 15/04/2024 de uma microondas,e o produto com 2 meses apenas apresentou defeito ,foi agendado visita p o técnico ir até a residência.

Primeiramente entrou em contato através do WhatsApp falando que iria a tarde ,sendo q tinha agendado p cedo.(mandou msg falando que a região era só a tarde),nem perguntou se eu tinha disponibilidade p aguarda ou não,mas até aí tudo bem,depois queria que eu mandasse vídeo,sendo q ele estava dando curto circuito ou seja se tivesse algum problema ou até mesmo risco ninguém ia arcar com isso,e ainda foi ríspido quando falei que não tinha gravado.Depois acabei enviando um vídeo como ele queira ver ,passei localização do endereço p ir.E para minha surpresa,não veio ,não deu satisfação,faltei serviço p pode aguardar ,perdi minha diária. E nem se quer deu um parecer.

Eu comprei um produto,não foi barato,escolhi a marca justamente pela qualidade,mas infelizmente me decepcionei tanto pelo produto quanto pelo atendimento de assistência.
Hoje dia me enviaram agendamento falando que foi no local,e se forem de novo e nao tiver ninguém vão cancelar a ordem,sendo que o primeiro agendamento não foi ninguém,fiquei o tempo todo na casa até as 18:00 ,eles disseram q ligaram ,mas uma q meu celular não tá recebendo ligação ,mas engraçado que antes estavam o tempo todo no WhatsApp me mandando msg,inclusive mandei a localização no dia da visita,visualizaram e não falo nada.
Aí hj me mandaram msg agendando,como se nada tivesse acontecido.Ja perdi um dia de serviço garanto que ninguém vai paga meu dia.
Eu não quero mais que técnico sem noção venha ,p querer fica discutindo comigo.
Ou vcs troca o produto ou me estorna oq paguei .

Aguardo um retorno .",,Marilândia do Sul - PR,15/07/2024 às 14:53,Eletrodomésticos,Micro-ondas,Produto com defeito
https://www.reclameaqui.com.br/electrolux/microndas-com-defeito_WzJF0Q2uCxNjVXbJ/,Microndas com defeito,"Meu microondas estava desligando sozinho após uns dois minutos em funcionamento (problema que já tive anteriormente e foi consertado pela assistencia) e foi novamente retirado pela assistência técnica para avaliação. Eu expliquei o problema por Whatsapp e eles me disseram que não havia nenhum problema e me enviaram um vídeo com o mesmo funcionando. No entanto, ao entregar em casa e eu testar, o microndas funciona realmente após os dois minutos, mas faz um barulho alto que antes não estava fazendo e após terminar os minutos de aquecimento, ele desliga sozinho. Achei que poderia ser algo com as tomadas da minha casa (o que a assistência me disse), visto que em todas ele esta apresentando o mesmo problema, mas não faz muito sentido já que todos meu eletrodomésticos funcionam perfeitamente, inclusive uma air fryer, que uso constantemente. Levei até a casa da minha tia para testar e apresenta o mesmo problema, ela até ficou com receio do barulho por ser muito alto. Apresentou o mesmo problema na casa dela, ligamos por uns 8 minutos, ele funcionou (fazendo um barulho alto por alguns instantes) e depois de ter terminado os 8 minutos, e nós termos apertado para cancelar para ele voltar a mostrar as horas, após alguns instantes ele desligou sozinho e religou após alguns minutos.
Essa é a terceira vez que entro em contato para falar de um microndas que foi me dado de presente de casamento a menos de 1 ano e o suporte que venho recebido da Electrolux é péssimo. Não tenho porque inventar e criar todo esse transtorno e ficar sem microndas todo esse tempo. Só gostaria que ele funcionasse, coisa que não acontece desde o momento em que o ganhei.",,Guaratinguetá - SP,15/07/2024 às 14:39,Eletrodomésticos,Micro-ondas,Produto com defeito
https://www.reclameaqui.com.br/electrolux/produto-na-garantia-troca-simples-de-peca-2-meses-sem-forno-funcionar-au_Acdpb6g97WkUODOZ/,Produto na garantia. Troca simples de peça. 2 meses sem forno funcionar. Autorizada não resolve o problema,"Produto: OE8GF Ordem de Serviço: SVO-17927545 Assistência Técnica: Bratec Brasilia Serviços e Assistência Técnica Ltda - EPP Telefone: *******

No dia 13/06, após solicitação minha feita pelo site da Eletrolux informando que meu forno não estava funcionando, um técnico veio até a minha casa e verificou um problema no acendedor/corta gás e informou que seria necessária a troca da peça. No dia 15/07 recebi um e-mail informando que a peça havia sido solicitada e no dia 20/07 outro e-mail informando que a peça já havia sido despachada. Como não recebi nenhum retorno da assistência, no dia 01/07 entrei em contato e fui informada que a pela ainda não havia chegado e que o prazo para recebimento era de 15 dias úteis. Aguardei os 15 dias úteis e como não recebi nenhum retorno, na sexta-feira, dia 12/07 entrei em contato e a atendente apenas me informou que verificaria se a peça havia chegado e me daria um retorno. Não retornou. No sábado, 13/07, perguntei novamente. Sem retorno. Entrei em contato com a Eletrolux por meio do chat online e fui informada que a peça já havia chegado na autorizada. Mandei a informação para a autorizada. Sem retorno. Hoje entrei em contato novamente. Depois de muito insistir, fui informada que chegou a peça errada e que seria solicitada outra peça. Perguntei quando a peça chegou, não me informaram. Recebi agora o email informando que foi solicitada nova peça. Isso me leva a concluir que a peça já estava lá há tempos e só foram verificar hoje, após a minha insistência. Agora solicitaram que eu aguarde novo prazo de até 15 dias úteis para que a peça chegue. Com isso meu forno ficará inutilizado por pelo menos 2 meses.

Pelo que li na internet, esse é um defeito que vem acontecendo bastante nos fornos e basta trocar uma peça. A autorizada já deveria ter essa peça no estoque. Solicito que seja feito o reparo imediatamente, uma vez que o prazo razoável há muito já passou.",,Brasília - DF,15/07/2024 às 14:38,Eletrodomésticos,Fogão-Forno,Forno não funciona
